,synonyms,percentage,Keyword
1479,nine,0.4246506094932556,2
1480,grapes,0.8603590130805969,grape
1481,varietal,0.7143446803092957,grape
1482,varietals,0.6886464953422546,grape
1483,berry,0.6846212148666382,grape
1484,wine,0.6783939599990845,grape
1485,vineyards,0.6666998863220215,grape
1486,pinot,0.659168541431427,grape
1487,sangiovese,0.657538890838623,grape
1488,vinifera,0.6556200385093689,grape
1489,vineyard,0.6514291763305664,grape
1490,sapphires,0.6237924695014954,sapphire
1491,ruby,0.5988209247589111,sapphire
1492,topaz,0.5951905250549316,sapphire
1493,cabochon,0.5924346446990967,sapphire
1494,rubies,0.5833855867385864,sapphire
1495,peridot,0.5702695846557617,sapphire
1496,citrine,0.5651895999908447,sapphire
1497,amethysts,0.5649027824401855,sapphire
1498,citrines,0.5644086599349976,sapphire
1499,gemstone,0.5629820823669434,sapphire
1500,crows,0.651586651802063,crow
1501,crowing,0.5628572702407837,crow
1502,grackle,0.5407170653343201,crow
1503,bird,0.5342828631401062,crow
1504,fox,0.5194056034088135,crow
1505,squirrel,0.5186864137649536,crow
1506,buzzard,0.5170294642448425,crow
1507,goose,0.5047955513000488,crow
1508,rooster,0.5039129853248596,crow
1509,bullfrog,0.5035293102264404,crow
1510,sequins,0.7195134162902832,sequin
1511,sequinned,0.7030608654022217,sequin
1512,sequined,0.7029839754104614,sequin
1513,chiffon,0.681598424911499,sequin
1514,diamante,0.6780761480331421,sequin
1515,ruched,0.657914400100708,sequin
1516,frock,0.6444278359413147,sequin
1517,rhinestone,0.6403430700302124,sequin
1518,satin,0.632068395614624,sequin
1519,paillettes,0.6320386528968811,sequin
1520,advantage,0.5628466606140137,lead
1521,trailed,0.5312870740890503,lead
1522,cushion,0.4993368685245514,lead
1523,led,0.4984802007675171,lead
1524,leads,0.4756591320037842,lead
1525,commanding,0.4725238084793091,lead
1526,Lead,0.4649958908557892,lead
1527,stanza,0.4618264436721802,lead
1528,Trailing,0.43323951959609985,lead
1529,edge,0.433139830827713,lead
1530,bracken,0.6781989336013794,heather
1531,juniper,0.5993826389312744,heather
1532,heathers,0.5959564447402954,heather
1533,moorland,0.5889160633087158,heather
1534,glen,0.578991711139679,heather
1535,moorlands,0.5705641508102417,heather
1536,woodland,0.5673007965087891,heather
1537,bluebell,0.5654172897338867,heather
1538,bluebells,0.5646454095840454,heather
1539,heaths,0.5640372633934021,heather
1540,slender,0.6843425631523132,slim
1541,slimmer,0.6339045763015747,slim
1542,slimmest,0.595986008644104,slim
1543,thin,0.5195204019546509,slim
1544,skinny,0.4812319278717041,slim
1545,svelte,0.4716043472290039,slim
1546,Pickings,0.4418192505836487,slim
1547,narrow,0.42625853419303894,slim
1548,thinnest,0.42425596714019775,slim
1549,slenderest,0.4204620122909546,slim
1550,hazelnuts,0.7451550960540771,hazelnut
1551,almond,0.6221259236335754,hazelnut
1552,pear,0.6193562150001526,hazelnut
1553,apricot,0.6159550547599792,hazelnut
1554,Hazelnut,0.6048287153244019,hazelnut
1555,apricots,0.6008592247962952,hazelnut
1556,pistachio,0.5894356966018677,hazelnut
1557,walnuts,0.587494432926178,hazelnut
1558,caraway,0.5764178037643433,hazelnut
1559,pecans,0.5757203102111816,hazelnut
1560,tans,0.6529512405395508,tan
1561,tanned,0.6232922077178955,tan
1562,suntan,0.6044358015060425,tan
1563,brown,0.572475254535675,tan
1564,blondish,0.5376418232917786,tan
1565,burgundy,0.5324763059616089,tan
1566,sunburn,0.5157702565193176,tan
1567,blue,0.5156601667404175,tan
1568,bronzed,0.5141642689704895,tan
1569,gray,0.5106133818626404,tan
1570,rosewood,0.6722502708435059,ebony
1571,mahogany,0.6300642490386963,ebony
1572,onyx,0.5982504487037659,ebony
1573,lacquered,0.5930382013320923,ebony
1574,bubinga,0.5880810022354126,ebony
1575,inlaid,0.5625633001327515,ebony
1576,alabaster,0.5533595085144043,ebony
1577,velvet,0.5521660447120667,ebony
1578,silvered,0.550154447555542,ebony
1579,patinaed,0.5458632707595825,ebony
1580,flints,0.663251519203186,flint
1581,obsidian,0.6014387011528015,flint
1582,knapped,0.5732856392860413,flint
1583,arrowheads,0.5707767009735107,flint
1584,silcrete,0.5491384267807007,flint
1585,adze,0.5340545177459717,flint
1586,chert,0.5292421579360962,flint
1587,adz,0.5128886699676514,flint
1588,soapstone,0.5101411938667297,flint
1589,lithic,0.5037871599197388,flint
1590,whale,0.6683472394943237,porpoise
1591,dolphin,0.6555205583572388,porpoise
1592,dolphins,0.6499978303909302,porpoise
1593,otter,0.6468715667724609,porpoise
1594,porpoises,0.6454977989196777,porpoise
1595,gannet,0.622389554977417,porpoise
1596,bottlenose,0.6144761443138123,porpoise
1597,otters,0.6072355508804321,porpoise
1598,cetacean,0.5969847440719604,porpoise
1599,bottlenoses,0.5938775539398193,porpoise
1600,slates,0.6858588457107544,slate
1601,schedule,0.4687917232513428,slate
1602,sked,0.41081470251083374,slate
1603,lineup,0.3813363313674927,slate
1604,slew,0.3680036962032318,slate
1605,AirLiner,0.36390215158462524,slate
1606,sweep,0.3445824980735779,slate
1607,cast,0.3400389552116394,slate
1608,directors,0.33910900354385376,slate
1609,nominees,0.3363925516605377,slate
1610,ginghams,0.6574966907501221,gingham
1611,plaid,0.6491234302520752,gingham
1612,plaids,0.6457947492599487,gingham
1613,herringbones,0.608945906162262,gingham
1614,paisleys,0.6000490784645081,gingham
1615,dogtooth,0.5983948707580566,gingham
1616,chambray,0.5938720703125,gingham
1617,shirtdress,0.5863646268844604,gingham
1618,playsuits,0.5817376375198364,gingham
1619,paisley,0.5815472602844238,gingham
1620,strawberries,0.7941855192184448,strawberry
1621,blueberry,0.7661276459693909,strawberry
1622,berry,0.7010523080825806,strawberry
1623,tomato,0.6888598799705505,strawberry
1624,peaches,0.6870250701904297,strawberry
1625,peach,0.6729939579963684,strawberry
1626,blueberries,0.6703206300735474,strawberry
1627,rhubarb,0.6661685705184937,strawberry
1628,berries,0.6629611849784851,strawberry
1629,cherries,0.6624119281768799,strawberry
1630,coconuts,0.6912948489189148,coconut
1631,mango,0.6775304675102234,coconut
1632,sago,0.6379809379577637,coconut
1633,cashew,0.6371806263923645,coconut
1634,coco,0.6164302229881287,coconut
1635,Coconut,0.6075929999351501,coconut
1636,pineapple,0.6049853563308716,coconut
1637,banana,0.6035484075546265,coconut
1638,guava,0.6023786664009094,coconut
1639,calamansi,0.6005418300628662,coconut
1640,cedar,0.6987139582633972,pine
1641,birch,0.6810948848724365,pine
1642,oak,0.6602115631103516,pine
1643,pines,0.6559664607048035,pine
1644,fir,0.6470469236373901,pine
1645,madrone,0.6111032366752625,pine
1646,softwoods,0.6081635355949402,pine
1647,hardwoods,0.6066088676452637,pine
1648,beech,0.6064614057540894,pine
1649,maple,0.6060056090354919,pine
1650,zips,0.5536233186721802,zip
1651,zipping,0.5172630548477173,zip
1652,zipped,0.5169559121131897,zip
1653,Zip,0.5049251317977905,zip
1654,Unzip,0.4911760687828064,zip
1655,zipper,0.4814566969871521,zip
1656,velcro,0.46759575605392456,zip
1657,Zipped,0.45858046412467957,zip
1658,Velcro,0.4415716528892517,zip
1659,glide,0.44093841314315796,zip
1660,chiffon,0.6941879391670227,strapless
1661,gown,0.6806913018226624,strapless
1662,ruched,0.6723946928977966,strapless
1663,frock,0.6568602323532104,strapless
1664,satin,0.6511269807815552,strapless
1665,organza,0.648507833480835,strapless
1666,shirtdress,0.6474357843399048,strapless
1667,capelet,0.6469470262527466,strapless
1668,minidress,0.6429584622383118,strapless
1669,bodice,0.6316937208175659,strapless
1670,peanuts,0.7071880102157593,peanut
1671,Peanut,0.6173552870750427,peanut
1672,pecan,0.522037923336029,peanut
1673,pecans,0.5204206109046936,peanut
1674,watermelon,0.5180938243865967,peanut
1675,tomato,0.5127601027488708,peanut
1676,potato,0.510246992111206,peanut
1677,spinach,0.5017436146736145,peanut
1678,vegetable,0.49552735686302185,peanut
1679,sunflower,0.494132399559021,peanut
1680,pinafores,0.5917001962661743,smocked
1681,shirtwaists,0.5768693685531616,smocked
1682,housedresses,0.5729629993438721,smocked
1683,plackets,0.5688364505767822,smocked
1684,cheongsams,0.5618798732757568,smocked
1685,playsuits,0.5565581321716309,smocked
1686,organdy,0.5542077422142029,smocked
1687,diamantes,0.5475990772247314,smocked
1688,aproned,0.5426204800605774,smocked
1689,kidskin,0.5410665273666382,smocked
1690,peaches,0.7132657766342163,peach
1691,strawberry,0.6729940176010132,peach
1692,apricot,0.6522811651229858,peach
1693,melon,0.6460169553756714,peach
1694,plums,0.6374125480651855,peach
1695,pear,0.6346296668052673,peach
1696,berry,0.6229482889175415,peach
1697,nectarine,0.613162636756897,peach
1698,strawberries,0.6110720634460449,peach
1699,blueberry,0.6053063869476318,peach
1700,viscose,0.674103319644928,rayon
1701,polyester,0.602245569229126,rayon
1702,silk,0.5421397686004639,rayon
1703,ramie,0.5399404168128967,rayon
1704,Viscose,0.5354442596435547,rayon
1705,polyesters,0.5250594615936279,rayon
1706,nylon,0.5242432951927185,rayon
1707,fabrics,0.5170617699623108,rayon
1708,shantung,0.5148863792419434,rayon
1709,greige,0.5114782452583313,rayon
1710,embossed,0.697724461555481,embroidered
1711,adorned,0.6646499633789062,embroidered
1712,Embroidered,0.6442959308624268,embroidered
1713,emblazoned,0.6385871171951294,embroidered
1714,beaded,0.6260310411453247,embroidered
1715,monogrammed,0.6152564287185669,embroidered
1716,appliqued,0.6136678457260132,embroidered
1717,sewn,0.6077404022216797,embroidered
1718,stitched,0.6017454862594604,embroidered
1719,inscribed,0.6001060009002686,embroidered
1720,pleats,0.7397351264953613,pleated
1721,ruched,0.7364765405654907,pleated
1722,satin,0.6948148608207703,pleated
1723,shirred,0.6927096843719482,pleated
1724,chiffon,0.6903884410858154,pleated
1725,organza,0.682920515537262,pleated
1726,peplum,0.6555781364440918,pleated
1727,pleating,0.6547191739082336,pleated
1728,bodice,0.6498698592185974,pleated
1729,grosgrain,0.6488956212997437,pleated
1730,zucchini,0.726477861404419,eggplant
1731,cauliflower,0.6968439221382141,eggplant
1732,eggplants,0.6966414451599121,eggplant
1733,asparagus,0.6851089596748352,eggplant
1734,pesto,0.6766840219497681,eggplant
1735,escarole,0.6759323477745056,eggplant
1736,basil,0.6758575439453125,eggplant
1737,artichoke,0.6717129945755005,eggplant
1738,parsley,0.6703170537948608,eggplant
1739,onions,0.6667864322662354,eggplant
1740,punches,0.6314783096313477,punch
1741,punching,0.6057285070419312,punch
1742,haymaker,0.5947237610816956,punch
1743,wallop,0.5709939002990723,punch
1744,haymakers,0.535791277885437,punch
1745,jab,0.5098333358764648,punch
1746,counterpunch,0.5067027807235718,punch
1747,uppercut,0.5009242296218872,punch
1748,bodyshots,0.5008350610733032,punch
1749,bodyshot,0.49968451261520386,punch
1750,Salt,0.5896952152252197,salt
1751,brine,0.5670109391212463,salt
1752,salts,0.5641524195671082,salt
1753,salting,0.5196161866188049,salt
1754,iodization,0.4984438419342041,salt
1755,sodium,0.4888133704662323,salt
1756,iodisation,0.4816896915435791,salt
1757,salted,0.4813019633293152,salt
1758,salty,0.4794396162033081,salt
1759,iodized,0.4787440598011017,salt
1760,silk,0.5685104727745056,indigo
1761,mauve,0.5625352263450623,indigo
1762,ultramarine,0.5609372854232788,indigo
1763,celadon,0.5444860458374023,indigo
1764,indigos,0.543799102306366,indigo
1765,turquoise,0.5391904711723328,indigo
1766,turquoises,0.5390344858169556,indigo
1767,ochres,0.5299854874610901,indigo
1768,violet,0.5284750461578369,indigo
1769,seafoam,0.5258558392524719,indigo
1770,skies,0.6452367305755615,sky
1771,heavens,0.6219730377197266,sky
1772,clouds,0.57765132188797,sky
1773,skyward,0.5491943359375,sky
1774,skys,0.5187875628471375,sky
1775,sunbeams,0.5145618319511414,sky
1776,thunderhead,0.5042080879211426,sky
1777,moonless,0.5020564198493958,sky
1778,heavenward,0.4929159879684448,sky
1779,moon,0.49208489060401917,sky
1780,colombia,0.5859359502792358,peru
1781,pais,0.5851131677627563,peru
1782,uruguay,0.5839929580688477,peru
1783,mundo,0.5718129277229309,peru
1784,carlos,0.5716813802719116,peru
1785,arriba,0.5655027031898499,peru
1786,brazil,0.5573425889015198,peru
1787,eis,0.5526127815246582,peru
1788,vai,0.5512378215789795,peru
1789,costa,0.5504022240638733,peru
1790,peacocks,0.5973047018051147,peacock
1791,rooster,0.5921101570129395,peacock
1792,flamingo,0.5457661151885986,peacock
1793,peahen,0.5412542819976807,peacock
1794,heron,0.5395326614379883,peacock
1795,peafowl,0.5171968936920166,peacock
1796,swallowtail,0.5145013332366943,peacock
1797,conure,0.512774646282196,peacock
1798,owl,0.5114849209785461,peacock
1799,bird,0.5095351934432983,peacock
1800,corduroys,0.5900786519050598,flannel
1801,flannels,0.5806738138198853,flannel
1802,cardigans,0.5717317461967468,flannel
1803,corduroy,0.5647833347320557,flannel
1804,plaid,0.5618537068367004,flannel
1805,fleecy,0.5583866238594055,flannel
1806,dungarees,0.5550825595855713,flannel
1807,woolen,0.5480459928512573,flannel
1808,oilcloth,0.536222517490387,flannel
1809,sweaters,0.5349127650260925,flannel
1810,parkas,0.6367732286453247,parka
1811,snowsuit,0.6029805541038513,parka
1812,sweater,0.5950654745101929,parka
1813,jacket,0.5939884185791016,parka
1814,overcoat,0.5720349550247192,parka
1815,sweatshirt,0.5707546472549438,parka
1816,hoodie,0.5663082599639893,parka
1817,poncho,0.5637422204017639,parka
1818,windbreaker,0.5594891309738159,parka
1819,pullover,0.559217631816864,parka
1820,cutwork,0.6344617605209351,applique
1821,rickrack,0.6163614988327026,applique
1822,appliqued,0.615858793258667,applique
1823,embroidery,0.6123484373092651,applique
1824,crewel,0.6054608225822449,applique
1825,stitchery,0.5845547914505005,applique
1826,decoupage,0.5832823514938354,applique
1827,beading,0.5689889788627625,applique
1828,openwork,0.5668731331825256,applique
1829,Applique,0.5634841322898865,applique
1830,ravens,0.6357614398002625,raven
1831,owl,0.588641345500946,raven
1832,gyrfalcon,0.5584211945533752,raven
1833,phoebe,0.5551337599754333,raven
1834,heron,0.5525513291358948,raven
1835,merganser,0.5515418648719788,raven
1836,bluejay,0.5513607859611511,raven
1837,falcon,0.5485488176345825,raven
1838,chickadee,0.5451050996780396,raven
1839,wren,0.5424669981002808,raven
1840,tomatoes,0.8442263603210449,tomato
1841,lettuce,0.7069937586784363,tomato
1842,asparagus,0.7050933837890625,tomato
1843,peaches,0.6938520073890686,tomato
1844,strawberry,0.6888598799705505,tomato
1845,strawberries,0.6832594871520996,tomato
1846,potato,0.6784172058105469,tomato
1847,cantaloupe,0.6780218482017517,tomato
1848,celery,0.675195574760437,tomato
1849,onion,0.6740139722824097,tomato
1850,baby,0.8206996917724609,newborn
1851,infant,0.7905336618423462,newborn
1852,newborns,0.7515078783035278,newborn
1853,babies,0.7086296081542969,newborn
1854,child,0.6530671119689941,newborn
1855,toddler,0.6385319232940674,newborn
1856,triplets,0.6279404759407043,newborn
1857,infants,0.6232815980911255,newborn
1858,quadruplets,0.6198487877845764,newborn
1859,Newborn,0.6115721464157104,newborn
1860,fawns,0.7201143503189087,fawn
1861,doe,0.5779828429222107,fawn
1862,pups,0.5753740072250366,fawn
1863,pup,0.5685053467750549,fawn
1864,cub,0.5643950700759888,fawn
1865,gosling,0.5530918836593628,fawn
1866,cubs,0.5336962938308716,fawn
1867,tabbies,0.5209815502166748,fawn
1868,goslings,0.5172750949859619,fawn
1869,kittens,0.514413595199585,fawn
1870,fossils,0.8058788180351257,fossil
1871,fossilized,0.6844781637191772,fossil
1872,dinosaur,0.6706916689872742,fossil
1873,paleontologists,0.6276623606681824,fossil
1874,palaeontologists,0.6205545663833618,fossil
1875,paleontological,0.6143462657928467,fossil
1876,dinosaurs,0.6135565638542175,fossil
1877,pterosaur,0.6083507537841797,fossil
1878,hadrosaur,0.6053565144538879,fossil
1879,paleontologist,0.605195164680481,fossil
1880,rosewood,0.5741637945175171,ivory
1881,CITES,0.5617862939834595,ivory
1882,tusks,0.5595592260360718,ivory
1883,ramin,0.5584622621536255,ivory
1884,jade,0.5524492859840393,ivory
1885,ebony,0.5116641521453857,ivory
1886,jadeite,0.5101126432418823,ivory
1887,pelts,0.5074159502983093,ivory
1888,pangolin,0.5046063661575317,ivory
1889,tanzanite,0.5032804608345032,ivory
1890,pine,0.6987139582633972,cedar
1891,oak,0.6967766284942627,cedar
1892,birch,0.6624577045440674,cedar
1893,softwoods,0.6346790790557861,cedar
1894,cypress,0.6274971961975098,cedar
1895,redwood,0.6258435845375061,cedar
1896,wood,0.6240392923355103,cedar
1897,madrone,0.6218124628067017,cedar
1898,walnut,0.6129529476165771,cedar
1899,maple,0.60697340965271,cedar
1900,rhinestones,0.7222162485122681,rhinestone
1901,sequin,0.6403430700302124,rhinestone
1902,diamante,0.637619137763977,rhinestone
1903,sequins,0.6213220357894897,rhinestone
1904,sequined,0.6094256639480591,rhinestone
1905,diamantes,0.5977404117584229,rhinestone
1906,glittery,0.5898482203483582,rhinestone
1907,jeweled,0.5734090805053711,rhinestone
1908,sparkly,0.569078266620636,rhinestone
1909,rhinestoned,0.5674154758453369,rhinestone
1910,Pewter,0.6288416981697083,pewter
1911,porcelain,0.624944806098938,pewter
1912,enameled,0.6097406148910522,pewter
1913,redware,0.6057985424995422,pewter
1914,shagreen,0.6019957661628723,pewter
1915,majolica,0.6014866828918457,pewter
1916,creamware,0.5941212177276611,pewter
1917,cloisonné,0.5900908708572388,pewter
1918,enamelware,0.5843778848648071,pewter
1919,hollowware,0.5815571546554565,pewter
1920,titian,0.5743556022644043,flaxen
1921,tressed,0.5700411796569824,flaxen
1922,astrakhan,0.5628137588500977,flaxen
1923,sandaled,0.5625627040863037,flaxen
1924,ringlet,0.5606275796890259,flaxen
1925,coifs,0.5599413514137268,flaxen
1926,complexioned,0.5595604777336121,flaxen
1927,blondish,0.5594885349273682,flaxen
1928,pouffed,0.5574356317520142,flaxen
1929,Jewfro,0.5558233261108398,flaxen
1930,polyester,0.7204720973968506,nylon
1931,polypropylene,0.6908227205276489,nylon
1932,ripstop,0.6674941182136536,nylon
1933,polyethylene,0.6664267778396606,nylon
1934,aramid,0.6365699768066406,nylon
1935,fibers,0.6168392300605774,nylon
1936,multifilament,0.6124047636985779,nylon
1937,Nylon,0.6062052249908447,nylon
1938,thermoplastic,0.603188157081604,nylon
1939,Dacron,0.5996121764183044,nylon
1940,rosewood,0.7864211797714233,mahogany
1941,walnut,0.6924135684967041,mahogany
1942,teak,0.6831659078598022,mahogany
1943,satinwood,0.6572126150131226,mahogany
1944,fruitwood,0.6484344005584717,mahogany
1945,ebonized,0.641638457775116,mahogany
1946,inlaid,0.6388143301010132,mahogany
1947,ebony,0.6300642490386963,mahogany
1948,sapele,0.6212139129638672,mahogany
1949,oak,0.6205837726593018,mahogany
1950,satin,0.6800636649131775,velvet
1951,velveteen,0.6718524694442749,velvet
1952,brocade,0.6328696608543396,velvet
1953,suede,0.6297127604484558,velvet
1954,damask,0.6112576127052307,velvet
1955,leather,0.6072314977645874,velvet
1956,velvety,0.6009065508842468,velvet
1957,silk,0.5967036485671997,velvet
1958,shantung,0.5948764085769653,velvet
1959,seafoam,0.5823275446891785,velvet
1960,Adjustable,0.7763327956199646,adjustable
1961,adjustability,0.6672753095626831,adjustable
1962,switchable,0.6259016394615173,adjustable
1963,detachable,0.6187402009963989,adjustable
1964,retractable,0.6105745434761047,adjustable
1965,backrest,0.607722282409668,adjustable
1966,selectable,0.5932244062423706,adjustable
1967,rotatable,0.5850228071212769,adjustable
1968,backrests,0.5843758583068848,adjustable
1969,stepless,0.5838936567306519,adjustable
1970,Sangria,0.738358736038208,sangria
1971,margaritas,0.7088108062744141,sangria
1972,sangrias,0.6722189784049988,sangria
1973,margarita,0.6667954921722412,sangria
1974,gazpacho,0.6650995016098022,sangria
1975,tapas,0.6586735248565674,sangria
1976,mimosas,0.6359841823577881,sangria
1977,mojito,0.6201829314231873,sangria
1978,horchata,0.612080991268158,sangria
1979,cerveza,0.6108712553977966,sangria
1980,tanks,0.7061989307403564,tank
1981,canister,0.41052109003067017,tank
1982,radiator,0.3920571208000183,tank
1983,sump,0.38905254006385803,tank
1984,Politeia,0.3793519139289856,tank
1985,shell,0.37865346670150757,tank
1986,canisters,0.3747909367084503,tank
1987,silo,0.37427228689193726,tank
1988,propellant,0.3709871768951416,tank
1989,jerrycan,0.369964063167572,tank
1990,foggy,0.6556028127670288,fog
1991,mist,0.6434537172317505,fog
1992,haze,0.615517795085907,fog
1993,fogs,0.6142857074737549,fog
1994,misty,0.580303966999054,fog
1995,clouds,0.5561817288398743,fog
1996,darkness,0.5560048818588257,fog
1997,drizzle,0.5504025816917419,fog
1998,snow,0.5462797284126282,fog
1999,sleet,0.5249239206314087,fog
2000,tortillas,0.779204249382019,tortilla
2001,tamale,0.6350204944610596,tortilla
2002,tamal,0.6046762466430664,tortilla
2003,quesadilla,0.6000982522964478,tortilla
2004,pupusa,0.5994159579277039,tortilla
2005,arepa,0.5977555513381958,tortilla
2006,torta,0.5958142280578613,tortilla
2007,pupusas,0.584301233291626,tortilla
2008,queso,0.5828393697738647,tortilla
2009,burrito,0.5805661678314209,tortilla
2010,satin,0.7046462297439575,suede
2011,snakeskin,0.6868481636047363,suede
2012,leather,0.6711207628250122,suede
2013,espadrille,0.6525996327400208,suede
2014,ultrasuede,0.6493980884552002,suede
2015,slingback,0.6491603851318359,suede
2016,suedes,0.6404762268066406,suede
2017,grosgrain,0.6382062435150146,suede
2018,slingbacks,0.6367316842079163,suede
2019,sueded,0.6346460580825806,suede
2020,rouges,0.5152691602706909,rouge
2021,couleur,0.49801480770111084,rouge
2022,bleu,0.45660391449928284,rouge
2023,rogue,0.45659929513931274,rouge
2024,coq,0.4543590545654297,rouge
2025,blanc,0.45307862758636475,rouge
2026,tapis,0.44673314690589905,rouge
2027,diable,0.43777793645858765,rouge
2028,argent,0.435806006193161,rouge
2029,jour,0.43302202224731445,rouge
2030,apples,0.7203598022460938,apple
2031,pear,0.6450697183609009,apple
2032,fruit,0.6410146951675415,apple
2033,berry,0.6302293539047241,apple
2034,pears,0.613396167755127,apple
2035,strawberry,0.6058261394500732,apple
2036,peach,0.6025873422622681,apple
2037,potato,0.5960935950279236,apple
2038,grape,0.5935865044593811,apple
2039,blueberry,0.5866668224334717,apple
2040,cassia,0.6142489910125732,mulberry
2041,Prunus,0.6054679155349731,mulberry
2042,honeysuckles,0.6052736639976501,mulberry
2043,croton,0.6036487221717834,mulberry
2044,barberries,0.5956183671951294,mulberry
2045,spireas,0.5955787897109985,mulberry
2046,sapodilla,0.59495609998703,mulberry
2047,loquat,0.5942680835723877,mulberry
2048,podocarpus,0.5925370454788208,mulberry
2049,Cotoneaster,0.592478334903717,mulberry
2050,rhinestone,0.7222163081169128,rhinestones
2051,sequins,0.7178096175193787,rhinestones
2052,sparkly,0.6350176334381104,rhinestones
2053,diamante,0.6330703496932983,rhinestones
2054,diamantes,0.62801194190979,rhinestones
2055,paillettes,0.6150268912315369,rhinestones
2056,sequin,0.609916090965271,rhinestones
2057,earrings,0.6047261357307434,rhinestones
2058,glitter,0.598004937171936,rhinestones
2059,sequined,0.5957203507423401,rhinestones
2060,lumber,0.6783118844032288,wood
2061,timber,0.662209153175354,wood
2062,softwoods,0.649677038192749,wood
2063,hardwoods,0.6398903131484985,wood
2064,cedar,0.6240392923355103,wood
2065,hickory,0.6005880832672119,wood
2066,weatherboards,0.591440737247467,wood
2067,pine,0.5901560187339783,wood
2068,wooden,0.5881102085113525,wood
2069,soapstone,0.5857926607131958,wood
2070,pecorino,0.7724556922912598,parmesan
2071,Parmesan,0.7678956985473633,parmesan
2072,ricotta,0.7483645677566528,parmesan
2073,fontina,0.7386741042137146,parmesan
2074,pesto,0.726945161819458,parmesan
2075,prosciutto,0.7138954401016235,parmesan
2076,gorgonzola,0.712684690952301,parmesan
2077,gruyere,0.7041366100311279,parmesan
2078,balsamic,0.6998870372772217,parmesan
2079,Parmigiano,0.6908614039421082,parmesan
2080,sockeye,0.7765259146690369,salmon
2081,fish,0.7214174270629883,salmon
2082,chinook,0.7210270166397095,salmon
2083,coho,0.7192610502243042,salmon
2084,halibut,0.7185170650482178,salmon
2085,herring,0.7083883285522461,salmon
2086,cod,0.6941685676574707,salmon
2087,fishery,0.6923484206199646,salmon
2088,steelhead,0.68727707862854,salmon
2089,sturgeon,0.6864150762557983,salmon
2090,oysters,0.803939163684845,oyster
2091,shellfish,0.71373450756073,oyster
2092,crab,0.6907024383544922,oyster
2093,seafood,0.6785837411880493,oyster
2094,scallop,0.6772480010986328,oyster
2095,shrimp,0.649976909160614,oyster
2096,clam,0.6300959587097168,oyster
2097,mussels,0.6284174919128418,oyster
2098,Oysters,0.6219537258148193,oyster
2099,crawfish,0.6129745244979858,oyster
2100,kelp,0.6858078837394714,seaweed
2101,limu,0.6452361345291138,seaweed
2102,seaweeds,0.6367143392562866,seaweed
2103,shellfish,0.6112608313560486,seaweed
2104,kombu,0.5891293287277222,seaweed
2105,rockweed,0.5880061388015747,seaweed
2106,sargassum,0.576696515083313,seaweed
2107,trepang,0.5736075639724731,seaweed
2108,dulse,0.5701884031295776,seaweed
2109,sago,0.5642520189285278,seaweed
2110,coffees,0.721267819404602,coffee
2111,Coffee,0.6900454759597778,coffee
2112,cappuccino,0.662549614906311,coffee
2113,espresso,0.6616826057434082,coffee
2114,java,0.6504806280136108,coffee
2115,decaf,0.619594931602478,coffee
2116,latte,0.6049396395683289,coffee
2117,Starbucks,0.5862234234809875,coffee
2118,expresso,0.5684171915054321,coffee
2119,smoothie,0.5660706758499146,coffee
2120,easier,0.6639506816864014,easy
2121,easiest,0.6109094619750977,easy
2122,simple,0.5990299582481384,easy
2123,Easy,0.5979028940200806,easy
2124,difficult,0.5890915393829346,easy
2125,effortless,0.5728522539138794,easy
2126,straightforward,0.5717042684555054,easy
2127,convenient,0.5708884000778198,easy
2128,quick,0.5696074962615967,easy
2129,tempting,0.5480926632881165,easy
2130,sateen,0.6308706998825073,twill
2131,chambray,0.6258614659309387,twill
2132,poplin,0.6231632232666016,twill
2133,grosgrain,0.5913779735565186,twill
2134,dobby,0.5856959819793701,twill
2135,heathered,0.5812156796455383,twill
2136,jacquard,0.5789697170257568,twill
2137,suede,0.5787820816040039,twill
2138,ripstop,0.5783842206001282,twill
2139,cami,0.5771492719650269,twill
2140,flint,0.6014387011528015,obsidian
2141,lithic,0.5830416679382324,obsidian
2142,arrowheads,0.5701278448104858,obsidian
2143,chert,0.5638560652732849,obsidian
2144,nephrite,0.5514663457870483,obsidian
2145,concretions,0.5424604415893555,obsidian
2146,azurite,0.5415277481079102,obsidian
2147,chalcedony,0.5414137840270996,obsidian
2148,basalt,0.5338345170021057,obsidian
2149,cabochons,0.5310149788856506,obsidian
2150,toastiness,0.6805079579353333,boysenberry
2151,puckery,0.6716971397399902,boysenberry
2152,cassis,0.6715413331985474,boysenberry
2153,briary,0.6648728847503662,boysenberry
2154,cedary,0.6589702367782593,boysenberry
2155,apricot,0.6576913595199585,boysenberry
2156,almondy,0.6552099585533142,boysenberry
2157,raisiny,0.6453301906585693,boysenberry
2158,resiny,0.6425089240074158,boysenberry
2159,demiglace,0.6392068862915039,boysenberry
2160,khakis,0.6601836681365967,khaki
2161,gabardine,0.5895345211029053,khaki
2162,Attired,0.5840784311294556,khaki
2163,bermudas,0.5838319063186646,khaki
2164,blazer,0.5794646739959717,khaki
2165,blazers,0.577247142791748,khaki
2166,peacoat,0.5768681764602661,khaki
2167,shirtdress,0.5752072334289551,khaki
2168,plaid,0.5746436715126038,khaki
2169,fatigues,0.5714463591575623,khaki
2170,dived,0.6702103614807129,dove
2171,leaped,0.5898913741111755,dove
2172,darted,0.563653826713562,dove
2173,slid,0.5376003980636597,dove
